name,name_en,service_type,lat,lng,country_code
Nando's,Nando's,restaurant,51.4136144,-0.1780875,GB
Alba,Alba,restaurant,51.4651993,-0.1291139,GB
Ferndales,Ferndales,restaurant,51.4629835,-0.1239279,GB
Dhara News,Dhara News,convenience,51.5216251,-0.0452211,GB
Cost u Less,Cost u Less,convenience,51.5215243,-0.0451518,GB
Medichem Pharmacy,Medichem Pharmacy,chemist,51.5213817,-0.045052,GB
Stepney Fruit & Veg,Stepney Fruit & Veg,convenience,51.5213412,-0.0450239,GB
Starbucks,Starbucks,cafe,51.4989916,-0.1354995,GB
Cambridge Supermarket,Cambridge Supermarket,convenience,51.5230567,-0.0545305,GB
Leyland SDM,Leyland SDM,doityourself,51.5210289,-0.0496592,GB
Becky's Convenience Store,Becky's Convenience Store,convenience,51.5707414,-0.1333668,GB
The Village Garage,The Village Garage,car_repair,51.5701349,-0.132453,GB
Bon Gusto,Bon Gusto,restaurant,51.4992102,-0.1378188,GB
Bank Restaurant & Bar,Bank Restaurant & Bar,restaurant,51.4986304,-0.1372558,GB
Prime Dry Cleaners,Prime Dry Cleaners,dry_cleaning,51.4991055,-0.1385776,GB
Buckingham Coffee Lounge,Buckingham Coffee Lounge,cafe,51.4987752,-0.1412257,GB
East Ham Service Station,East Ham Service Station,fuel,51.5242141,0.0570833,GB
Spaghetti House,Spaghetti House,restaurant,51.5186204,-0.1214512,GB
BP,BP,fuel,51.4373638,-0.1615665,GB
PizzaExpress,PizzaExpress,restaurant,51.4427534,-0.1667732,GB
Riverside General Store,Riverside General Store,convenience,51.5073322,-0.0548708,GB
Sainsbury's Petrol Station,Sainsbury's Petrol Station,fuel,51.5771943,-0.0966966,GB
Le Chamarel,Le Chamarel,restaurant,51.5896604,-0.105547,GB
Lidl,Lidl,supermarket,51.4252759,-0.04804,GB
Kidbrooke Parade Post Office,Kidbrooke Parade Post Office,convenience,51.4676607,0.0283014,GB
M&S Simply Food,M&S Simply Food,convenience,51.4588131,0.0045483,GB
Beans & Beyond,Beans & Beyond,cafe,51.5246924,-0.0752813,GB
North Hill Food & Wine,North Hill Food & Wine,convenience,51.5758549,-0.1511189,GB
Tesco,Tesco,supermarket,51.4536317,-0.1462284,GB
Bread Ahead,Bread Ahead,bakery,51.5064173,-0.0892636,GB
Evans Cycles,Evans Cycles,bicycle,51.506204,-0.0877234,GB
On Your Bike,On Your Bike,bicycle,51.5061488,-0.08721,GB
Brand Academy,Brand Academy,gift,51.5084239,-0.1078879,GB
Las Iguanas,Las Iguanas,restaurant,51.5055602,-0.1176655,GB
Kalendar,Kalendar,cafe,51.5620412,-0.1496786,GB
Waterhouse,Waterhouse,restaurant,51.5366022,-0.0789765,GB
Shopping Tree Hoxton,Shopping Tree Hoxton,convenience,51.5287243,-0.0837452,GB
VB Stores,VB Stores,convenience,51.5272456,-0.0834652,GB
Zeyno Supermarket,Zeyno Supermarket,convenience,51.5309514,-0.0860938,GB
Co-op Food,Co-op Food,supermarket,51.5256052,-0.0905348,GB
The Specialist,The Specialist,dry_cleaning,51.495753,-0.0391581,GB
Crighton News,Crighton News,convenience,51.4957263,-0.0393555,GB
Mace,Mace,convenience,51.4968089,-0.0350531,GB
No. 32 The Old Town,No. 32 The Old Town,restaurant,51.4631647,-0.1407101,GB
Turk's Head Cafe,Turk's Head Cafe,cafe,51.5042616,-0.0612495,GB
Hussey's Butchers,Hussey's Butchers,butcher,51.5051095,-0.0580509,GB
Boots,Boots,chemist,51.5787615,-0.1240166,GB
Marks & Spencer,Marks & Spencer,department_store,51.577306,-0.1246843,GB
Lords Builders Merchants,Lords Builders Merchants,doityourself,51.5150338,-0.1943394,GB
Shell,Shell,fuel,51.564244,-0.059092,GB
The Garrick,The Garrick,cafe,51.5134807,-0.1165232,GB
La Figa,La Figa,restaurant,51.5101159,-0.0394594,GB
Holy Cow,Holy Cow,restaurant,51.5100931,-0.0387865,GB
Goya,Goya,restaurant,51.4884009,-0.1374885,GB
Sketch,Sketch,restaurant,51.5127342,-0.1414857,GB
The Full Monty,The Full Monty,restaurant,51.52821,-0.0509194,GB
Tia Maria Bar & Kitchen,Tia Maria Bar & Kitchen,restaurant,51.4808939,-0.12483,GB
China Ark,China Ark,supermarket,51.5203402,-0.0525884,GB
Il Pirata London,Il Pirata London,restaurant,51.5032228,-0.0596251,GB
Giraffe,Giraffe,restaurant,51.5063119,-0.1171395,GB
5 Sapphires,5 Sapphires,convenience,51.5601351,-0.0778245,GB
Düzce Supermarket,Düzce Supermarket,convenience,51.5577371,-0.0790332,GB
Stoke Newington Farmers' Market,Stoke Newington Farmers' Market,market,51.5619667,-0.0751152,GB
Whole Foods Market,Whole Foods Market,supermarket,51.5622036,-0.0752635,GB
The Royal Bakery,The Royal Bakery,bakery,51.5606161,-0.073687,GB
Hamdy's Newsagent,Hamdy's Newsagent,newsagent,51.5617221,-0.0738278,GB
Luppolo,Luppolo,restaurant,51.5767346,0.0270735,GB
Aldersbrook Esso Service Station,Aldersbrook Esso Service Station,fuel,51.5624466,0.0336905,GB
River View Restaurant,River View Restaurant,restaurant,51.505619,-0.054029,GB
Ole & Steen,Ole & Steen,bakery,51.5050408,-0.0833755,GB
Caffe Nomma Italian,Caffe Nomma Italian,cafe,51.5044528,-0.0784709,GB
Mr. wong's Wok & Box,Mr. wong's Wok & Box,restaurant,51.5222995,-0.0446566,GB
Jabinjia Hotpot,Jabinjia Hotpot,restaurant,51.5271512,-0.0828862,GB
Neds Noodle Bar,Neds Noodle Bar,cafe,51.5270245,-0.0837537,GB
Didi & Franc,Didi & Franc,wine,51.4877121,-0.1114842,GB
Lemonia,Lemonia,restaurant,51.5416421,-0.1570131,GB
Il Posto,Il Posto,restaurant,51.4957287,-0.1419336,GB
Screwfix,Screwfix,doityourself,51.4958553,-0.1420198,GB
Nisa Local,Nisa Local,convenience,51.4965622,-0.0091503,GB
Memsaheb,Memsaheb,restaurant,51.4955582,-0.0068108,GB
Aubaine,Aubaine,restaurant,51.5109108,-0.1393146,GB
Riverside Terrace Cafe,Riverside Terrace Cafe,cafe,51.5059312,-0.1171709,GB
The Brew House,The Brew House,restaurant,51.5717552,-0.1667879,GB
Wilton's Off Licence,Wilton's Off Licence,beverages,51.5266717,0.043107,GB
Wraps and Wings,Wraps and Wings,restaurant,51.5406572,0.0021123,GB
Plaistow Express,Plaistow Express,convenience,51.532339,0.0158201,GB
Food City,Food City,convenience,51.5553406,-0.0051613,GB
Clifton Restaurant,Clifton Restaurant,restaurant,51.4997405,-0.026204,GB
Goodman,Goodman,restaurant,51.5131214,-0.1422056,GB
Mary's,Mary's,restaurant,51.513393,-0.1423314,GB
Uno,Uno,restaurant,51.4920195,-0.140075,GB
The Optical Studio,The Optical Studio,optician,51.4925721,-0.138266,GB
Kinkao Thai Restaurant,Kinkao Thai Restaurant,restaurant,51.4861623,-0.0136551,GB
City Brunch,City Brunch,cafe,51.496539,-0.1354705,GB
Cafe Nuvo,Cafe Nuvo,cafe,51.4964968,-0.1357931,GB
Satay Bar,Satay Bar,restaurant,51.4614013,-0.11448,GB
Costa,Costa,cafe,51.489,-0.1920131,GB
Caffè du Coin,Caffè du Coin,cafe,51.4899869,-0.190421,GB
Tachbrook Bakery & Patisserie,Tachbrook Bakery & Patisserie,bakery,51.4895905,-0.1347848,GB
Moo Cantina Pimlico,Moo Cantina Pimlico,restaurant,51.49107,-0.135199,GB
Taro,Taro,restaurant,51.49249,-0.137906,GB
About Thyme,About Thyme,restaurant,51.4924729,-0.1399743,GB
Former Castle Bar,Former Castle Bar,vacant,51.5532184,-0.1230767,GB
Pimlico Tandoori,Pimlico Tandoori,restaurant,51.4889995,-0.136883,GB
Treat's,Treat's,cafe,51.4931224,-0.1444353,GB
Caffè Concerto,Caffè Concerto,restaurant,51.4983961,-0.1664209,GB
All Loved Up,All Loved Up,clothes,51.4879886,-0.1411929,GB
The Nail Bar,The Nail Bar,beauty,51.4879468,-0.1412432,GB
Dilpasand,Dilpasand,restaurant,51.514916,-0.0635587,GB
Cafe Donatella,Cafe Donatella,cafe,51.5154204,-0.0603671,GB
Langthorne Memorials,Langthorne Memorials,funeral_directors,51.556661,-0.0006045,GB
A&S Grocers,A&S Grocers,convenience,51.5568535,0.0063422,GB
SRH News,SRH News,convenience,51.5366315,-0.0932406,GB
Hornsey Tap Supermarket,Hornsey Tap Supermarket,convenience,51.5678316,-0.1225241,GB
S&J Barbers,S&J Barbers,hairdresser,51.5636802,-0.1184176,GB
Arsenal Mini Mart,Arsenal Mini Mart,supermarket,51.5538294,-0.111026,GB
No. Fifty Cheyne,No. Fifty Cheyne,restaurant,51.4833465,-0.1694677,GB
Labro,Labro,doityourself,51.4639516,-0.0614628,GB
Central Wash,Central Wash,laundry,51.5116597,-0.1931846,GB
Bella Italia,Bella Italia,restaurant,51.511834,-0.1876332,GB
garum,garum,restaurant,51.5125046,-0.1874213,GB
The Tennis Centre,The Tennis Centre,cafe,51.525503,-0.1538118,GB
Tea Terrace,Tea Terrace,cafe,51.4804805,-0.1589365,GB
Eastender Supermarket,Eastender Supermarket,convenience,51.5130742,0.0677916,GB
Honest Burgers,Honest Burgers,restaurant,51.5052621,-0.1167109,GB
Côte Brasserie,Côte Brasserie,restaurant,51.5053303,-0.1169288,GB
Strada,Strada,restaurant,51.5058554,-0.1176662,GB
So! Restaurant Bar,So! Restaurant Bar,restaurant,51.5054491,0.0261464,GB
Welcome,Welcome,convenience,51.499981,-0.0785352,GB
Shell Balham,Shell Balham,convenience,51.4507618,-0.147408,GB
Tesco Esso Express,Tesco Esso Express,fuel,51.4389097,-0.155826,GB
Mags & Fags,Mags & Fags,convenience,51.530686,-0.0800469,GB
Archway Cafe,Archway Cafe,cafe,51.4991305,-0.0736417,GB
Sanh Hing,Sanh Hing,restaurant,51.4961898,-0.0824293,GB
Tower Tandoori,Tower Tandoori,restaurant,51.4961463,-0.0825176,GB
Simply Indian,Simply Indian,restaurant,51.5006223,-0.0914796,GB
Twists Sandwich Bar,Twists Sandwich Bar,cafe,51.5005539,-0.0914286,GB
A.T. Newsagent,A.T. Newsagent,newsagent,51.4907202,-0.0929771,GB
Tigris Supermarket,Tigris Supermarket,convenience,51.4913483,-0.0904194,GB
William Hill,William Hill,bookmaker,51.4913252,-0.0903501,GB
Chocolate & Champagne,Chocolate & Champagne,cafe,51.4363873,-0.1044291,GB
Food & Drink Store,Food & Drink Store,convenience,51.4329563,-0.15417,GB
Wagamama,Wagamama,restaurant,51.5057566,-0.1177658,GB
One Stop,One Stop,convenience,51.4174655,-0.0585441,GB
Delight,Delight,convenience,51.420353,-0.1615645,GB
Ivydale Mini Market,Ivydale Mini Market,convenience,51.4563811,-0.0502845,GB
K & M Supermarket,K & M Supermarket,convenience,51.4563383,-0.050808,GB
Lebanese Garden,Lebanese Garden,restaurant,51.4383116,-0.1562741,GB
Whitecross Street Market,Whitecross Street Market,market,51.5246403,-0.0939348,GB
Black Cat Cafe,Black Cat Cafe,cafe,51.5513745,-0.0555368,GB
Café on the Hill,Café on the Hill,cafe,51.4548973,-0.1193419,GB
Café Tana,Café Tana,cafe,51.4547019,-0.1199703,GB
Laundrette,Laundrette,laundry,51.4541642,-0.120327,GB
Vinoteca Farringdon,Vinoteca Farringdon,restaurant,51.520045,-0.1018834,GB
Rewild,Rewild,florist,51.5720234,-0.1298158,GB
The Cinnamon Club,The Cinnamon Club,restaurant,51.4975224,-0.129607,GB
Wash House,Wash House,cafe,51.4973427,-0.1295433,GB
PSubliminal,PSubliminal,bicycle,51.4476631,-0.1485347,GB
Cyclopolis,Cyclopolis,bicycle,51.4470465,-0.1495609,GB
Londis,Londis,convenience,51.4469771,-0.149581,GB
Bromley Bike Co,Bromley Bike Co,bicycle,51.4062032,0.0169951,GB
EG On The Move,EG On The Move,fuel,51.4811141,-0.0945708,GB
The Grove Café,The Grove Café,cafe,51.5920863,-0.1374227,GB
Oxfam,Oxfam,charity,51.533579,-0.1710013,GB
The New Inn,The New Inn,restaurant,51.5354117,-0.1660949,GB
Yokoya,Yokoya,restaurant,51.5367912,-0.1420045,GB
Al Arez Express,Al Arez Express,restaurant,51.5165605,-0.1648246,GB
Coq d'Argent,Coq d'Argent,restaurant,51.513355,-0.0908549,GB
Flower Station,Flower Station,florist,51.5258178,-0.1618796,GB
Costless Supermarket,Costless Supermarket,supermarket,51.5251868,-0.1677061,GB
StreetXO,StreetXO,restaurant,51.5112833,-0.1413619,GB
The Real Greek,The Real Greek,restaurant,51.5080629,-0.0951957,GB
Robert Dyas,Robert Dyas,hardware,51.5133665,-0.0925606,GB
Kirin,Kirin,restaurant,51.5112388,-0.0794148,GB
Tavolino,Tavolino,restaurant,51.5053308,-0.0801739,GB
Gaucho,Gaucho,restaurant,51.5051331,-0.0803967,GB
Oxo Tower Restaurant,Oxo Tower Restaurant,restaurant,51.5083936,-0.108242,GB
Jet,Jet,fuel,51.5599634,0.0074409,GB
Viking Dry Cleaners,Viking Dry Cleaners,dry_cleaning,51.4421928,-0.1494402,GB
Rio's Piri Piri,Rio's Piri Piri,restaurant,51.5239089,-0.1670048,GB
Blue Shop,Blue Shop,convenience,51.5226682,-0.1687204,GB
Planet Organic,Planet Organic,supermarket,51.5378737,-0.0994848,GB
Caffè Nero,Caffè Nero,cafe,51.5363861,-0.1037828,GB
Dolce Coffee,Dolce Coffee,cafe,51.5375804,-0.0998346,GB
Essex Chemist & Opticians,Essex Chemist & Opticians,optician,51.5372774,-0.1008878,GB
Ippudo,Ippudo,restaurant,51.5405064,-0.0957547,GB
Franco Manca,Franco Manca,restaurant,51.5361636,-0.1038389,GB
H&M,H&M,clothes,51.5344058,-0.1067324,GB
Urban Route,Urban Route,hairdresser,51.5377006,-0.0996952,GB
Blake's Barbers,Blake's Barbers,hairdresser,51.5382452,-0.0990696,GB
Wahaca,Wahaca,restaurant,51.5359926,-0.1039142,GB
Sessions,Sessions,restaurant,51.5365176,-0.1037374,GB
Isarn,Isarn,restaurant,51.5385359,-0.1025179,GB
Terra Rossa,Terra Rossa,restaurant,51.539491,-0.1026162,GB
Le Mercury,Le Mercury,restaurant,51.5397173,-0.1026393,GB
Street Burger,Street Burger,restaurant,51.5351424,-0.1039686,GB
Thai Square,Thai Square,restaurant,51.5348703,-0.1041977,GB
Bellanger,Bellanger,restaurant,51.5365453,-0.1026836,GB
Carluccio's,Carluccio's,restaurant,51.5379933,-0.1022755,GB
Hong Kong Restaurant,Hong Kong Restaurant,restaurant,51.5389621,-0.1021021,GB
Sourdough Sophia,Sourdough Sophia,bakery,51.539291,-0.098331,GB
Al Dente,Al Dente,restaurant,51.492946,-0.1763505,GB
Gỗ,Gỗ,restaurant,51.4931045,-0.1760492,GB
Papa Roma,Papa Roma,restaurant,51.4937726,-0.175681,GB
Renzaki,Renzaki,dry_cleaning,51.4939337,-0.1758614,GB
D. Mckay Fruiterer,D. Mckay Fruiterer,greengrocer,51.4939793,-0.1758776,GB
Pravaas,Pravaas,restaurant,51.4935463,-0.1757732,GB
Wright Brothers,Wright Brothers,restaurant,51.4931264,-0.1764889,GB
Gloucester Road Cafe,Gloucester Road Cafe,cafe,51.491428,-0.1801198,GB
Pear Tree Cafe,Pear Tree Cafe,cafe,51.4583633,-0.1486927,GB
Agent Provocateur,Agent Provocateur,clothes,51.5122747,-0.1448767,GB
La Rascasse,La Rascasse,restaurant,51.4078361,-0.0251819,GB
Risto,Risto,restaurant,51.406701,-0.0315118,GB
Whisson News & Food,Whisson News & Food,convenience,51.5345724,-0.1674536,GB
Scalini,Scalini,restaurant,51.4959354,-0.1648778,GB
The London Bicycle Repair Shop,The London Bicycle Repair Shop,bicycle,51.5038235,-0.1067338,GB
Clapton Express,Clapton Express,newsagent,51.5603565,-0.0564461,GB
Condor Cycles,Condor Cycles,bicycle,51.5220821,-0.1139278,GB
Toni & Guy,Toni & Guy,hairdresser,51.5070808,-0.1079443,GB
Leverton Stores,Leverton Stores,convenience,51.5528211,-0.1393477,GB
Buna Restaurant,Buna Restaurant,restaurant,51.5478134,-0.1062903,GB
W G Miller Funeral Director,W G Miller Funeral Director,funeral_directors,51.5383914,-0.0995591,GB
Saponara,Saponara,cafe,51.5369333,-0.0962864,GB
Jones & Sons,Jones & Sons,restaurant,51.5340057,-0.1058677,GB
Caffe Deniro,Caffe Deniro,cafe,51.5009039,-0.1037432,GB
Masters,Masters,cafe,51.5012746,-0.1049059,GB
Friends Supermarket,Friends Supermarket,convenience,51.487774,-0.1421156,GB
Rousillon,Rousillon,restaurant,51.4897406,-0.1515258,GB
The Shepherdess,The Shepherdess,cafe,51.5283695,-0.0916174,GB
Namaste Holborn,Namaste Holborn,restaurant,51.5206484,-0.1212446,GB
CycleSurgery,CycleSurgery,bicycle,51.5180234,-0.1193874,GB
The Athenian Grocery,The Athenian Grocery,grocery,51.5126996,-0.1884753,GB
Kushiara,Kushiara,travel_agency,51.5144015,-0.0549976,GB
Portlands,Portlands,convenience,51.5212872,-0.12364,GB
The Shell,The Shell,restaurant,51.520761,-0.1230089,GB
Má Là,Má Là,restaurant,51.4967352,-0.130632,GB
Cascais Delicatessen,Cascais Delicatessen,deli,51.554592,0.0091763,GB
WF Catering at Jenny Hammond Primary School,WF Catering at Jenny Hammond Primary School,restaurant,51.5549347,0.0080113,GB
Sainsbury's,Sainsbury's,supermarket,51.4029424,-0.1931919,GB
Taxi Driver's Cafe,Taxi Driver's Cafe,cafe,51.5099573,-0.1979637,GB
Pastaio,Pastaio,restaurant,51.5129035,-0.1390316,GB
Cass Store,Cass Store,convenience,51.5437492,-0.0395877,GB
Morinoya,Morinoya,restaurant,51.4940378,-0.1409348,GB
Caffé Pronto Grill Bar,Caffé Pronto Grill Bar,cafe,51.4966438,-0.1335105,GB
Friendly Corner Shop,Friendly Corner Shop,convenience,51.530041,0.0281533,GB
Mass Food Centre,Mass Food Centre,convenience,51.5287323,0.0259233,GB
Betfred,Betfred,bookmaker,51.5258478,0.0295792,GB
Boi Gordo,Boi Gordo,convenience,51.5266419,0.0288393,GB
La Poule au Pot,La Poule au Pot,restaurant,51.4909877,-0.1525987,GB
Busaba,Busaba,restaurant,51.5195455,-0.1325118,GB
Bung Hole Cellars,Bung Hole Cellars,restaurant,51.518344,-0.1153178,GB
TotalEnergies,TotalEnergies,fuel,51.5509575,0.0054416,GB
Pear Mill Cycles Ltd.,Pear Mill Cycles Ltd.,bicycle,53.4141995,-2.1335816,GB
Christie Fields,Christie Fields,restaurant,53.4254821,-2.2574318,GB
Sai Spice,Sai Spice,restaurant,53.4346515,-2.2647432,GB
Oasis - Aquarium Supplies,Oasis - Aquarium Supplies,pet,53.4909494,-2.2593616,GB
Peace Garden,Peace Garden,restaurant,53.4671454,-2.2391457,GB
Khandoker,Khandoker,restaurant,53.4088955,-2.220793,GB
Katsouris Deli,Katsouris Deli,cafe,53.4808615,-2.2477797,GB
Dimitri's,Dimitri's,restaurant,53.4761318,-2.2510278,GB
Alexanders of Didsbury,Alexanders of Didsbury,hairdresser,53.4105997,-2.2216393,GB
Co-op Food - 349 Barlow Moor Road,Co-op Food - 349 Barlow Moor Road,supermarket,53.4322685,-2.270203,GB
Independent,Independent,fuel,53.4235647,-2.250057,GB
Village Stores,Village Stores,convenience,53.4454122,-2.1863322,GB
Durbers Convenience Store,Durbers Convenience Store,convenience,53.4418009,-2.1853645,GB
Discount Booze,Discount Booze,convenience,53.4433336,-2.1825665,GB
Sivori's ice cream,Sivori's ice cream,ice_cream,53.4460394,-2.1780225,GB
Kingsway Service Station,Kingsway Service Station,fuel,53.4337358,-2.2075017,GB
Mr Egg,Mr Egg,cafe,53.4627645,-2.2302186,GB
Armenian Taverna,Armenian Taverna,restaurant,53.4801096,-2.2447869,GB
Morrisons,Morrisons,fuel,53.4558122,-2.1126926,GB
Croma,Croma,restaurant,53.418668,-2.2315339,GB
Spicy Mango,Spicy Mango,restaurant,53.4834043,-2.1877664,GB
Nisa,Nisa,supermarket,53.4785459,-2.1358065,GB
Live Seafood Ltd,Live Seafood Ltd,restaurant,53.4750481,-2.2089251,GB
Iffy's,Iffy's,convenience,53.4308228,-2.2288323,GB
Tesco Extra Petrol,Tesco Extra Petrol,fuel,53.5094155,-2.1603542,GB
Wumz Cuisine,Wumz Cuisine,restaurant,53.5269949,-2.1364173,GB
Sainsbury's Oldham,Sainsbury's Oldham,fuel,53.5395362,-2.1098178,GB
The Heaton Park,The Heaton Park,restaurant,53.5297663,-2.2456263,GB
Lahore Stores,Lahore Stores,convenience,53.4559168,-2.2102444,GB
Total,Total,fuel,53.4598651,-2.2038726,GB
Venus Supermarket,Venus Supermarket,supermarket,53.4542052,-2.2117455,GB
Essar,Essar,fuel,53.43428,-2.1830052,GB
Eastern Pearl,Eastern Pearl,restaurant,53.4604508,-2.2104472,GB
Aldi,Aldi,supermarket,53.4270127,-2.2098413,GB
Wing Yip Superstore,Wing Yip Superstore,supermarket,53.4868543,-2.228917,GB
Glamorous Chinese Restaurant,Glamorous Chinese Restaurant,restaurant,53.4869787,-2.22849,GB
Peugeot,Peugeot,car,53.5006544,-2.256398,GB
Seat,Seat,car,53.5002358,-2.2557886,GB
Oriental Pearl,Oriental Pearl,restaurant,53.5031044,-2.2547869,GB
Best-One Xpress,Best-One Xpress,convenience,53.49391,-2.2166661,GB
Buffet City,Buffet City,restaurant,53.4769808,-2.2407899,GB
East Z East,East Z East,restaurant,53.4740832,-2.236901,GB
K's Cafe,K's Cafe,cafe,53.4735618,-2.1814106,GB
Topkapi Palace,Topkapi Palace,restaurant,53.4787806,-2.2491324,GB
Up & Running,Up & Running,sports,53.4796409,-2.2485926,GB
La Vina,La Vina,restaurant,53.4810356,-2.2476813,GB
Rush Hair,Rush Hair,hairdresser,53.4823983,-2.2467529,GB
Thomas William,Thomas William,kitchenware,53.4826374,-2.2464687,GB
Edwards of Manchester,Edwards of Manchester,yes,53.4827568,-2.2464027,GB
Intro,Intro,clothes,53.4829174,-2.2464186,GB
Shuropody,Shuropody,chiropodist,53.4830174,-2.2463229,GB
Cosmo,Cosmo,restaurant,53.4833586,-2.2465922,GB
Trailfinders,Trailfinders,travel_agency,53.4831494,-2.2466615,GB
Timpson,Timpson,locksmith,53.4823475,-2.2472082,GB
Cotswold Outdoor,Cotswold Outdoor,outdoor,53.4813428,-2.2478771,GB
Forsyth Bros Ltd,Forsyth Bros Ltd,musical_instrument,53.4811656,-2.2479833,GB
Ellis Brigham Mountain Sports,Ellis Brigham Mountain Sports,outdoor,53.4810425,-2.2480503,GB
Federal Cafe Bar,Federal Cafe Bar,cafe,53.4786625,-2.2495294,GB
Flat Iron Manchester,Flat Iron Manchester,restaurant,53.4784534,-2.249691,GB
Richer Sounds,Richer Sounds,hifi,53.477424,-2.250313,GB
The Tanning Shop,The Tanning Shop,beauty,53.4805763,-2.2451507,GB
Red's True Barbecue,Red's True Barbecue,restaurant,53.4789629,-2.2463227,GB
Shirley's Sandwiches,Shirley's Sandwiches,cafe,53.4795868,-2.2461374,GB
Cafe at the Rylands,Cafe at the Rylands,cafe,53.480371,-2.2495925,GB
La Piazza Sandwich Bar,La Piazza Sandwich Bar,cafe,53.4785424,-2.2502961,GB
Flower Style,Flower Style,florist,53.4785582,-2.2504389,GB
JD Sports,JD Sports,sports,53.5580473,-2.1385004,GB
Don Giovanni's,Don Giovanni's,restaurant,53.4769182,-2.2434906,GB
Philpotts,Philpotts,cafe,53.4760849,-2.2422178,GB
Forbidden Planet,Forbidden Planet,books;toys;collector;anime,53.4830646,-2.2351567,GB
Rustica,Rustica,cafe,53.4833704,-2.235176,GB
Love Boutique Adult Shop,Love Boutique Adult Shop,erotic,53.4833376,-2.2351113,GB
Vinyl Revival,Vinyl Revival,music,53.4833037,-2.2350468,GB
NOTE,NOTE,clothes,53.4838055,-2.2361078,GB
Rivet and Hide,Rivet and Hide,clothes,53.4838381,-2.2361856,GB
The Black Sheep,The Black Sheep,yes,53.4840306,-2.236553,GB
Fusion Studios,Fusion Studios,fashion_photography,53.4840742,-2.2365739,GB
Glasshouse,Glasshouse,restaurant,53.4856543,-2.2366962,GB
Cafe North,Cafe North,cafe,53.485575,-2.2369822,GB
Urban Suite,Urban Suite,yes,53.4853841,-2.2369487,GB
Turkish Grill,Turkish Grill,cafe,53.4849217,-2.2381899,GB
This & That,This & That,restaurant,53.4847055,-2.2381287,GB
Sweet Mandarin,Sweet Mandarin,restaurant,53.4848012,-2.2363427,GB
Reubenwood Hair & Beauty,Reubenwood Hair & Beauty,beauty,53.4849164,-2.2362037,GB
Cohen's Chemist,Cohen's Chemist,chemist,53.4455214,-2.191295,GB
Home Bargains,Home Bargains,variety_store,53.4439267,-2.2043758,GB
Worldwide,Worldwide,supermarket,53.5120412,-2.2434612,GB
Super Sandwich,Super Sandwich,cafe,53.4811141,-2.2341689,GB
19 Cafe Bar,19 Cafe Bar,restaurant,53.4817641,-2.2352622,GB
MiltaryKit.com,MiltaryKit.com,military_outlet,53.4835997,-2.2351398,GB
The Real Camera Co,The Real Camera Co,photo,53.4821306,-2.2346353,GB
Koffee Pot,Koffee Pot,cafe,53.4841433,-2.2332547,GB
The Olive Press,The Olive Press,restaurant,53.4793147,-2.2487982,GB
Toni & Guy Academy,Toni & Guy Academy,hairdresser,53.4794398,-2.2470493,GB
Kuoni,Kuoni,travel_agency,53.4810661,-2.2452263,GB
The Pen Shop,The Pen Shop,stationery,53.4811121,-2.2456664,GB
Chuan,Chuan,restaurant,53.4766935,-2.2375248,GB
Village Brasserie,Village Brasserie,restaurant,53.4780601,-2.2353133,GB
Costcutter,Costcutter,convenience,53.4381685,-2.2713135,GB
