name,name_en,service_type,lat,lng,country_code
ร้านโครงการหลวง,Royal Project Shop,supermarket,13.849363,100.564182,TH
Bei Otto,Bei Otto,restaurant,13.7333712,100.5640523,TH
Talay Bangkok,Talay Bangkok,restaurant,13.7537457,100.5780742,TH
Java Cafe House,Java Cafe House,cafe,13.8190637,100.5923155,TH
ป.ต.ท.,PTT,fuel,13.8527566,100.4391284,TH
Celtex,Celtex,fuel,13.8523399,100.4378409,TH
Max Value Phatthanakan,Max Value Phatthanakan,supermarket,13.7357058,100.6424864,TH
Paddock Proshop Motorcycle Accessories,Paddock Proshop Motorcycle Accessories,clothes,13.7808828,100.5733583,TH
Mr. T-Bike,Mr. T-Bike,motorcycle,13.682659,100.5321694,TH
32 Farmers Bike shop,32 Farmers Bike shop,motorcycle,13.6861145,100.6501419,TH
Red Baron,Red Baron,motorcycle,13.7761088,100.6724031,TH
Stadium Bike Shop,Stadium Bike Shop,motorcycle,13.8049469,100.6166071,TH
Caltex,Caltex,fuel,13.6693537,100.6296543,TH
Foodland,Foodland,supermarket,13.8870531,100.5816704,TH
Pizza Hut,Pizza Hut,restaurant,13.7055017,100.6003804,TH
MK Restaurants,MK Restaurants,restaurant,13.7097069,100.6017638,TH
FamilyMart,FamilyMart,convenience,13.7122036,100.6053151,TH
Spoons,Spoons,restaurant,13.7125063,100.6052019,TH
Chor Chaba,Chor Chaba,restaurant,13.7133543,100.6048591,TH
Best Beef,Best Beef,restaurant,13.7093347,100.5985847,TH
Anna’s Coffee,Anna’s Coffee,cafe,13.8452903,100.569208,TH
Ranee's,Ranee's,restaurant,13.7588601,100.4957092,TH
Suksabai,Suksabai,restaurant,13.7595785,100.4975588,TH
Ricky's,Ricky's,cafe,13.7617909,100.4933068,TH
Green House,Green House,restaurant,13.7600235,100.4970558,TH
ระเบียงน้ำ,ระเบียงน้ำ,restaurant,13.881174,100.4830644,TH
ร้านอาหารครัวต้นสน,ร้านอาหารครัวต้นสน,restaurant,13.6979987,100.407907,TH
Mart,Mart,convenience,13.6957419,100.4080987,TH
ปั้มบางจาก พระราม 2,Bangchak,fuel,13.6627207,100.4411954,TH
โตโยต้าบัสส์ สาขาพระราม 2,โตโยต้าบัสส์ สาขาพระราม 2,car,13.6703878,100.4517262,TH
น้องเนย ซีฟู๊ต,Nong Noei Seafood,restaurant,13.6654913,100.4355669,TH
ฮะจิบัง ราเมน,Hachiban-Ramen,restaurant,13.768767,100.571906,TH
Pitta Cafe,Pitta Cafe,cafe,13.6684181,100.443124,TH
สวนอาหารแก้วกาญจน์,สวนอาหารแก้วกาญจน์,restaurant,13.666999,100.4462443,TH
เมธาวลัยศรแดง,Methavalai Sorndaeng,restaurant,13.7561123,100.5020888,TH
Lido,Lido,restaurant,13.7207788,100.5472935,TH
สเต็กบ้านตราใจ,Trajai Steak House,restaurant,13.7209757,100.5473234,TH
Blue Shop,Blue Shop,supermarket,13.7111977,100.5172116,TH
express,express,convenience,13.711177,100.5169829,TH
ศิริวรรณ หอยทอด-ผัดไทย,Siri Wan Hoi Thot - Phat Thai,restaurant,13.840355,100.598128,TH
Oregano Italian Restaurant,Oregano Italian Restaurant,restaurant,13.809583,100.616898,TH
เพลิน Coffee & Book,เพลิน Coffee & Book,cafe,13.6977754,100.4081441,TH
Black Canyon Coffee,Black Canyon Coffee,cafe,13.7095724,100.6015429,TH
Se-ed,Se-ed,books,13.7094438,100.6016364,TH
ร้านอาวคราฟท์ (OWL CRAFT SHOP),ร้านอาวคราฟท์ (OWL CRAFT SHOP),doityourself,13.7166404,100.5694295,TH
บิ๊กซี,Big C,department_store,13.8609023,100.5036422,TH
บจก. บริดจสโตน เอ.ซี.ที (ประเทศไทย) สาขาบางบอน,Bridgestone A.C.T (Thailand) Bangbon Brance,tyres,13.6705388,100.4066725,TH
Tops Super,Tops Super,supermarket,13.8406754,100.5488053,TH
Tom Yum Kung,Tom Yum Kung,restaurant,13.7592028,100.495854,TH
Shaman,Shaman,books,13.7593341,100.4965974,TH
Bookazine,Bookazine,books,13.7592703,100.4963034,TH
Taketei,Taketei,restaurant,13.7581382,100.4980198,TH
ชมรมดนตรีคณะประมง,ชมรมดนตรีคณะประมง,music,13.8550737,100.5667384,TH
ม่าพร,ม่าพร,cafe,13.8442795,100.5691042,TH
ร้านกาแฟที่อาคารจอกรถประตู1,ร้านกาแฟที่อาคารจอกรถประตู1,cafe,13.8427882,100.570694,TH
ศูนย์หนังสือ มหาวิทยาลัยเกษตรศาสตร์,Kasetsart University Book Center,books,13.8431205,100.5711345,TH
เรือนกล้วยไม้,เรือนกล้วยไม้,garden_centre,13.8525359,100.5656059,TH
Coffee World,Coffee World,cafe,13.8459386,100.5653474,TH
โรงเรือน 8 หลัง,โรงเรือน 8 หลัง,florist,13.8496238,100.5720785,TH
แปลงพืชไร่,แปลงพืชไร่,florist,13.8499779,100.5715635,TH
บาร์ soil,บาร์ soil,restaurant,13.8491394,100.5717459,TH
ร้านภูมิใจ,ร้านภูมิใจ,restaurant,13.8440998,100.5701162,TH
ห้องอาหารแก้วเกษตร,ห้องอาหารแก้วเกษตร,restaurant,13.8436597,100.5710405,TH
ร้านอาหาร,ร้านอาหาร,restaurant,13.8438498,100.5706848,TH
ร้านก๋วยเตี๋ยวโกหวิล,ร้านก๋วยเตี๋ยวโกหวิล,restaurant,13.8462565,100.5762156,TH
KU Band,KU Band,music,13.849629,100.5653237,TH
ห้องอาหารสหโภชน์,ห้องอาหารสหโภชน์,restaurant,13.8536606,100.5711377,TH
จิวแป๊ะธง ข้าวมันไก่,จิวแป๊ะธง ข้าวมันไก่,restaurant,13.7539337,100.6274056,TH
Korean Food,Korean Food,restaurant,13.7531081,100.6275944,TH
Chinese Food,Chinese Food,restaurant,13.7518683,100.6279857,TH
Noodle House,Noodle House,restaurant,13.7518683,100.6225569,TH
Anne Cafe,Anne Cafe,restaurant,13.7514775,100.6286402,TH
Iranian,Iranian,restaurant,13.7531553,100.6275888,TH
Nueng Seafood,Nueng Seafood,restaurant,13.7532126,100.6220956,TH
ร้านค้า ซอย13,ร้านค้า ซอย13,convenience,13.609164,100.6373468,TH
ร้านแปะ,ร้านแปะ,convenience,13.609237,100.637827,TH
ร้าน อบต.,ร้าน อบต.,convenience,13.6093752,100.6377975,TH
เซเว่นอีเลฟเว่น,เซเว่นอีเลฟเว่น,convenience,13.6112234,100.6393263,TH
ฟอร์ดเอกสีลม,Ford Ek Silom,car,13.7228473,100.522035,TH
บ. สาธรฮอนด้าคารส์,Sathon Honda Cars,car,13.719345,100.5200345,TH
Thai & Myanmar Foods,Thai & Myanmar Foods,restaurant,13.7225553,100.523745,TH
บ้านส้มตำ,Baan Somtum,restaurant,13.7205292,100.5204597,TH
การบินไทย สาขาหลานหลวง,Thai Airways Contact Center,travel_agency,13.7558923,100.5070189,TH
To-Sit Pier 92,To-Sit Pier 92,restaurant,13.7990775,100.5145264,TH
CP Fresh Mart,CP Fresh Mart,convenience,13.6977355,100.4078292,TH
Nakata Sushi,Nakata Sushi,restaurant,13.7910655,100.6731679,TH
บริษัท เอ็มบีเอส ออโต้ เซ็นเตอร์ จำกัด (เบนซ์พระราม 2),บริษัท เอ็มบีเอส ออโต้ เซ็นเตอร์ จำกัด (เบนซ์พระราม 2),car,13.6635781,100.4399772,TH
บริษัท นีโอ มอเตอร์มาสเตอร์ จำกัด,บริษัท นีโอ มอเตอร์มาสเตอร์ จำกัด,car,13.6700567,100.4510021,TH
ก๋วยเตี๋ยวไก่มะระ,ก๋วยเตี๋ยวไก่มะระ,restaurant,13.6756436,100.4537853,TH
อินทนิลคอฟฟี่,Inthanin Coffee,cafe,13.6627462,100.440943,TH
ร้านสุกี้ชัยกูล,ร้านสุกี้ชัยกูล,restaurant,13.672582,100.4549178,TH
ฟอร์ด พระราม 2,Ford Rama II,car,13.6681034,100.4502335,TH
Café Amazon,Café Amazon,cafe,13.7426341,100.4961389,TH
ราดหน้าผัดซีอิ๊วรสเลิศ,ราดหน้าผัดซีอิ๊วรสเลิศ,restaurant,13.7333894,100.4911333,TH
President tailors,President tailors,tailor,13.7405928,100.5567941,TH
Outback Steakhouse,Outback Steakhouse,restaurant,13.7469977,100.5313636,TH
Foodtalk,Foodtalk,restaurant,13.8204506,100.6686557,TH
Joy Luck Club,Joy Luck Club,restaurant,13.763568,100.4959854,TH
Siri-Rattana,Siri-Rattana,restaurant,13.7582296,100.4983435,TH
ร้านก๋วยเตี๋ยวนายสง่า,ร้านก๋วยเตี๋ยวนายสง่า,restaurant,13.6893767,100.4069688,TH
บุญถาวร,Boonthavorn,doityourself,13.8218883,100.6341089,TH
เนาวรัตน์เบเกอรี่,เนาวรัตน์เบเกอรี่,bakery,13.6752294,100.4266646,TH
Fusion Music Shop,Fusion Music Shop,music,13.8433737,100.5669401,TH
Cafe 2 All,Cafe 2 All,cafe,13.8483117,100.5666558,TH
Jeffer,Jeffer,restaurant,13.8433243,100.5679317,TH
Gorilla Steak,Gorilla Steak,restaurant,13.8398027,100.573719,TH
été,été,bakery,13.847077,100.5797021,TH
The Play,The Play,hairdresser,13.8399163,100.5742608,TH
Sam steak and More,Sam steak and More,restaurant,13.8406875,100.5733409,TH
ชาลี Steak,ชาลี Steak,restaurant,13.8401771,100.574226,TH
Steak and More,Steak and More,restaurant,13.8405573,100.5735605,TH
ร้าน ป.4,ร้าน ป.4,restaurant,13.8369107,100.5751919,TH
Villa Supermarket,Villa Supermarket,supermarket,13.779793,100.545227,TH
Max Beef,Max Beef,butcher,13.8457325,100.5654847,TH
IUP Canteen,IUP Canteen,restaurant,13.8463548,100.5697134,TH
KU Beef,KU Beef,butcher,13.8462174,100.5648967,TH
ร้านอมตรส,ร้านอมตรส,restaurant,13.848724,100.5146099,TH
ร้านพี่แพน,ร้านพี่แพน,restaurant,13.8488585,100.569151,TH
ภาควิชาพืชสวน,ภาควิชาพืชสวน,greengrocer,13.8497971,100.5639053,TH
ชายสี่บะหมี่เกี๊ยว,ชายสี่บะหมี่เกี๊ยว,restaurant,13.8501233,100.5815374,TH
หมูทอดเจียงฮาย,หมูทอดเจียงฮาย,restaurant,13.8458805,100.5795207,TH
ครัวกุ๊กไก่,ครัวกุ๊กไก่,restaurant,13.8397419,100.5735606,TH
KU Fresh milk,KU Fresh milk,cafe,13.8479629,100.5734097,TH
ศูนย์อาหารพะยอม,ศูนย์อาหารพะยอม,butcher,13.8480619,100.5734097,TH
KU for U,KU for U,cafe,13.8485394,100.5666525,TH
Bico : Specialty Coffee & Homemade Bakery,Bico : Specialty Coffee & Homemade Bakery,cafe,13.833508,100.6266186,TH
ร้านอาหารพรพรรณ,ร้านอาหารพรพรรณ,restaurant,13.6807315,100.4371485,TH
พรพรรณเบเกอรี่,พรพรรณเบเกอรี่,bakery,13.6806455,100.4372263,TH
ร้านเจ้เล้ง,ร้านเจ้เล้ง,supermarket,13.896967,100.589722,TH
White conner's,White conner's,restaurant,13.7629341,100.499823,TH
One More,One More,cafe,13.7417286,100.513488,TH
ราบิก้า คอฟฟี่,Rabika Coffee,cafe,13.7119956,100.4203953,TH
ปั๊มน้ำมันคาลเท็กซ์,ปั๊มน้ำมันคาลเท็กซ์,fuel,13.711033,100.4098703,TH
ปั๊มน้ำมันเชลล์ หจก.สุกิจบริการ,ปั๊มน้ำมันเชลล์ หจก.สุกิจบริการ,fuel,13.71046,100.4104977,TH
Velo Thailand,Velo Thailand,bicycle,13.7636928,100.5000461,TH
Vertigo,Vertigo Moon Bar,restaurant,13.7234481,100.5396902,TH
Bang Nam Phueng Floating Market,Bang Nam Pheung Floating Market,farm,13.6802705,100.576055,TH
Starbucks,Starbucks Coffee,cafe,13.7421275,100.5516431,TH
Villa Market,Villa Market,supermarket,13.741248,100.5514066,TH
Kumpleto Karaoke,Kumpleto Karaoke,restaurant,13.7328308,100.5984369,TH
Hair Center,Hair Center,hairdresser,13.73285,100.5985599,TH
QUEENNY,QUEENNY,clothes,13.7329913,100.5975883,TH
ข้าวคลุกกะปิเจ๊หนู,ข้าวคลุกกะปิเจ๊หนู,restaurant,13.733147,100.59753,TH
Bourbon Street,Bourbon Street,restaurant,13.7224571,100.5844887,TH
Foodland Ram Inthra,Foodland Ram Inthra,supermarket,13.8602498,100.624435,TH
ศักดิ์สิทธิ์ ภัตตาคาร คาราโอเกะ,Saksit Resturant & Karaoke,restaurant,13.6704073,100.4054695,TH
Cat,Cat,tailor,13.7258484,100.5973946,TH
Ploy,Ploy,tailor,13.7258508,100.5972754,TH
The Green House,The Green House,restaurant,13.7326011,100.5978647,TH
Anna & Charlie's Cafe,Anna & Charlie's Cafe,restaurant,13.7015627,100.5415266,TH
หจก. ธ. วรรณพงศ์อะไหล่ยนต์,หจก. ธ. วรรณพงศ์อะไหล่ยนต์,car_repair,13.6967879,100.4079779,TH
Xpress Lube Auto Servicing Expert,Xpress Lube Auto Servicing Expert,car_repair,13.6962748,100.4081684,TH
วรุณ การ์เด้น ดีไซน์,วรุณ การ์เด้น ดีไซน์,garden_centre,13.6950471,100.4080154,TH
ข้าวแกงแม่ละมัย,ข้าวแกงแม่ละมัย,restaurant,13.6931448,100.4079564,TH
รถบ้านคุณฉัตรชัย,รถบ้านคุณฉัตรชัย,car,13.6926653,100.4080154,TH
โตโยต้ามหานคร โชว์รูม ถนนวงแหวนรอบนอก,โตโยต้ามหานคร โชว์รูม ถนนวงแหวนรอบนอก,car,13.6898664,100.4079779,TH
บริษัท พรรณรัตรพงศ์ จำกัด (แสงชัยโลหะกิจ),บริษัท พรรณรัตรพงศ์ จำกัด (แสงชัยโลหะกิจ),doityourself,13.6892306,100.4078438,TH
เจียง ลูกชิ้นปลา,เจียง ลูกชิ้นปลา,restaurant,13.688454,100.4077204,TH
Three Mangoes,Three Mangoes,restaurant,13.6870572,100.4078438,TH
บริษัท กิเลนสุขภัณฑ์ จำกัด,บริษัท กิเลนสุขภัณฑ์ จำกัด,doityourself,13.6835937,100.4103596,TH
ราเม็งเทอิ,Ramentei,restaurant,13.7287791,100.5301493,TH
Daddy Do Lake View,Daddy Do Lake View,restaurant,13.7637709,100.6768227,TH
การิม โรตี-มะตะบะ,Karim Roti-Mataba,restaurant,13.7636489,100.4957444,TH
ช้าวแกงปักษ์ใต้,Thai Southern Food,restaurant,13.7890502,100.5876301,TH
Ratsstube,Ratsstube,restaurant,13.7244287,100.5457047,TH
สหกรณ์ทดลองสาธิตเกษตร,สหกรณ์ทดลองสาธิตเกษตร,convenience,13.8521983,100.5681936,TH
ศูนย์ถ่ายเอกสาร 1,ศูนย์ถ่ายเอกสาร 1,kiosk,13.7409268,100.5320895,TH
สหกรณ์,สหกรณ์,convenience,13.7412988,100.5325634,TH
ศูนย์ถ่ายเอกสาร,ศูนย์ถ่ายเอกสาร,copyshop,13.741444,100.5346366,TH
ก๋วยเตี๋ยวตะแคงชาม,Ta Kaeng Cham Noodle House,restaurant,13.7903919,100.5825801,TH
เป็ดย่างนาทอง,Ped Yang Na Thong,restaurant,13.7898352,100.5747223,TH
เนื้อย่างกิวกิวเต้,Gyu Gyu Tei Yakiniku,restaurant,13.7838673,100.587021,TH
PTT SS (Sanampao),PTT SS (Sanampao),fuel,13.7688171,100.5408188,TH
Lemon Farm,Lemon Farm,supermarket,13.6514535,100.641636,TH
Scoozi,Scoozi,restaurant,13.6512553,100.6412176,TH
ป.ต.ท. บางเมือง,PTT Station Bang Muang,fuel,13.6154105,100.6213845,TH
ต้ม ตำ ยำ ย่าง,ต้ม ตำ ยำ ย่าง,restaurant,13.6510833,100.641628,TH
Mama Do By Ter,Mama Do By Ter,restaurant,13.651052,100.6417084,TH
รสสุคนธ์,Rotsukhon Restaurant,restaurant,13.6149778,100.6211773,TH
Tokyu,Tokyu,department_store,13.7458135,100.5298492,TH
Burberry,Burberry,clothes,13.7459928,100.5355422,TH
Scintilla Gioielli,Scintilla Gioielli,boutique,13.7469662,100.5342828,TH
Books Kinokuniya,Books Kinokuniya,books,13.7458551,100.5354367,TH
Scala Shark's Fin,Scala Shark's Fin,restaurant,13.7472123,100.5346032,TH
Chloé,Chloé,clothes,13.7459344,100.5348639,TH
The Grill Tokyo,The Grill Tokyo,restaurant,13.7474182,100.5346401,TH
Jimmy Choo,Jimmy Choo,shoes,13.7458704,100.5354989,TH
Giorgio Armani,Giorgio Armani,clothes,13.7464099,100.5341787,TH
Hermès,Hermès,clothes,13.7461102,100.5342807,TH
Kenzo,Kenzo,clothes,13.7459128,100.5349353,TH
Tony Roma's,Tony Roma's,restaurant,13.7479106,100.5347366,TH
Mulberry,Mulberry,fashion_accessories,13.7461414,100.5350236,TH
Ootoya Kitchen,Ootoya Kitchen,restaurant,13.7458667,100.5349454,TH
Piaget,Piaget,boutique,13.747096,100.5343062,TH
Emilio Pucci,Emilio Pucci,clothes,13.7459116,100.5355135,TH
Belguardo,Belguardo,restaurant,13.7470496,100.5345741,TH
Kabuki,Kabuki,restaurant,13.7474468,100.5343316,TH
Zara,Zara,clothes,13.7458341,100.5353938,TH
Saint Laurent,Saint Laurent,clothes,13.7459507,100.5355273,TH
The Oriental Shop,The Oriental Shop,bakery,13.7468391,100.5345363,TH
Fuji,Fuji,restaurant,13.7459962,100.5345509,TH
La'Espace d l'Oriental,La'Espace d l'Oriental,restaurant,13.7460531,100.5349134,TH
Starbucks,Pablo Cheese Tarts!!,cafe,13.7463316,100.5341278,TH
Versace,Versace,clothes,13.7460125,100.5346048,TH
Cafe Chilli,Cafe Chilli,restaurant,13.7478012,100.5346696,TH
Lenôtre,Lenôtre,bakery,13.7468165,100.5342164,TH
Tod's,Tod's,shoes,13.7460627,100.5344381,TH
Ootoya,Ootoya,restaurant,13.7464823,100.5341553,TH
Coffee Beans by Dao,Coffee Beans by Dao,cafe,13.7466547,100.5345033,TH
Canali,Canali,clothes,13.7460375,100.5354042,TH
Amici by Pomodoro,Amici by Pomodoro,restaurant,13.7472697,100.5342992,TH
Cartier,Cartier,clothes,13.7466858,100.5342323,TH
Crystal Jade Golden Palace,Crystal Jade Golden Palace,restaurant,13.7476789,100.5348868,TH
Vanilla Brasserie,Vanilla Brasserie,cafe,13.7470132,100.5342524,TH
Marc Jacobs,Marc Jacobs,clothes,13.7458282,100.535484,TH
Aoi,Aoi,restaurant,13.7475825,100.5344228,TH
Scavia,Scavia,boutique,13.7468682,100.5342651,TH
Whittard of Chelsea,Whittard of Chelsea,cafe,13.7473687,100.5344925,TH
Taling pling,Taking Pling,restaurant,13.7471204,100.534272,TH
Rimping Supermarket,Rimping Supermarket,supermarket,18.823879,99.0103929,TH
New Boomerang,New Boomerang,restaurant,18.7915608,98.9966779,TH
Franco Thai,Franco Thai,restaurant,18.7974076,98.9823128,TH
ศูนย์ทำร่มบ่อสร้าง​,Umbrella Making Centre,gift,18.7646143,99.0820031,TH
ร้านอาหารปาล์มทรี,Palm Tree Restaurant,restaurant,18.7786807,98.988761,TH
เศรษฐศิลป์,Setasinlp Restaurant,restaurant,18.7775385,99.0557951,TH
Lotus's,Lotus's,convenience,18.8350709,98.9753746,TH
Ginger & Kafe,Ginger & Kafe,restaurant,18.7927325,98.9931261,TH
Tan Packaging Co. Ltd.,Tan Packaging Co. Ltd.,packaging,18.810874,99.0112903,TH
Starbucks,Starbucks,cafe,18.8244136,99.0117513,TH
Green Days,Green Days,restaurant,18.7836346,98.9966922,TH
Loi Kroh,Loi Kroh,massage,18.7840337,98.9968688,TH
La Terrasse,La Terrasse,restaurant,18.7846907,98.9936787,TH
Sideroad Tattoo,Sideroad Tattoo,tattoo,18.7845173,98.9949549,TH
Be 1st Salon,Be 1st Salon,hairdresser,18.7841505,98.9947445,TH
Jumjim 2,Jumjim 2,massage,18.7839943,98.9947772,TH
Bloodline Tattoo,Bloodline Tattoo,tattoo,18.7848778,98.9947944,TH
Raming Restaurant,Raming Restaurant,restaurant,18.7849007,98.9944827,TH
Chez Marco,Chez Marco,restaurant,18.784969,98.9943377,TH
Brownie Steak & Bakery,Brownie Steak & Bakery,restaurant,18.8072089,99.0047226,TH
Home Massage,Home Massage,massage,18.7843493,98.996514,TH
Pordee,Pordee,cafe,18.7843601,98.9964682,TH
Home Massage II,Home Massage II,massage,18.7843492,98.9965543,TH
Tesco Lotus Express,Tesco Lotus Express,convenience,18.8945231,99.0092476,TH
Piston Shop M/C,Piston Shop M/C,motorcycle,18.8017557,98.9952,TH
LA Bicycle,LA Bicycle,bicycle,18.7775594,98.9770607,TH
Swensen's,Swensen's,cafe,18.743048,98.9622163,TH
Foodpark,Foodpark,restaurant,18.7432055,98.9629029,TH
Sakae Sushi,Sakae Sushi,restaurant,18.743048,98.962522,TH
ฮะจิบัง ราเมน,Hachiban Ramen,restaurant,18.7434493,98.9618998,TH
Mister Donut,Mister Donut,bakery,18.7432259,98.9623825,TH
Gateaux House,Gateaux House,bakery,18.7432615,98.9617763,TH
Baan Thapae,Baan Thapae,art,18.7878686,99.0008772,TH
Thapae Gallery,Thapae Gallery,restaurant,18.7879176,99.000704,TH
Hungry Crust,Hungry Crust,cafe,18.7837388,99.0162992,TH
Mad Dog,Mad Dog,restaurant,18.7843991,98.992814,TH
ก๋วยเตี๋ยวเป็ดบ้านทุ่ง,Kuaitiao Pet Ban Thung,restaurant,18.7319876,99.0945474,TH
กุ้งเผาสุพรรณบุรี,Kung Phao Suphanburi,restaurant,18.7557482,99.0741881,TH
Pop Coffee and Restaurant,Pop Coffee and Restaurant,restaurant,18.7858763,98.9935014,TH
Cafe de Thaan Aoan,Cafe de Thaan Aoan,cafe,18.785469,98.988476,TH
แม่ข่าพาร์ทเช็นเฅวร,แม่ข่าพาร์ทเช็นเฅวร,bicycle,18.7897553,98.9978545,TH
Friendly Coffee,Friendly Coffee,cafe,18.80727,98.9708977,TH
ลุงช้าง,ลุงช้าง,restaurant,18.7262958,99.017784,TH
สุริวงศ์บุ๊คเซนเตอร์,Suriwong Book Center,books,18.7809455,98.9976179,TH
เรือนแพ2,เรือนแพ2,restaurant,18.7815739,99.0533394,TH
Ratana's Kitchen,Ratana's Kitchen,restaurant,18.7881758,98.9956503,TH
Darlin's Massage,Darlin's Massage,massage,18.7870139,98.9936624,TH
Rioja II,Rioja II,restaurant,18.7869406,98.9936391,TH
ร้านอาหาร อรุณไร,Aroon Rai,restaurant,18.7862518,98.9935495,TH
Il Buco,Il Buco,massage,18.7856317,98.9934737,TH
Le Bistrot,Le Bistrot de Chiang Mai,restaurant,18.7852638,98.9984622,TH
Orchid Massage,Orchid Massage,massage,18.7860665,98.9986238,TH
Sushi Ichiban,Sushi Ichiban,restaurant,18.7809651,98.994166,TH
Al-Hussain,Al-Hussain,restaurant,18.7824257,99.0005142,TH
Tironui,Tironui,restaurant,18.7824257,99.0006027,TH
Asma,Asma,restaurant,18.7824309,99.0006908,TH
Anusarn Thai Massage,Anusarn Thai Massage,massage,18.7824206,99.0004284,TH
Ember,Ember,cafe,18.7983603,98.9666709,TH
Nimman Promenade,Nimman Promenade,hobby,18.7984596,98.9667068,TH
Mont Blanc,Mont Blanc,cafe,18.7981989,98.9668754,TH
Dolcetto' Cafe,Dolcetto' Cafe,cafe,18.797998,98.96681,TH
Suriyan Jantra,Suriyan Jantra,art,18.7997514,98.9685823,TH
Let's Relax Spa,Let's Relax Spa,massage,18.783737,99.000588,TH
Kiree Thara Boutique Resort,Kiree Thara Boutique Resort,restaurant,18.8270474,98.9543473,TH
Coffee Time,Coffee Time,cafe,18.766212,99.0830053,TH
Ping-Ping Seafood,Ping-Ping Seafood,restaurant,18.78241,99.001409,TH
Cafe de L'Amour,Cafe de L'Amour,cafe,18.781053,99.0006815,TH
Coffee Bull,Coffee Bull,cafe,18.785574,98.987602,TH
Tein Sieng,Tein Sieng,restaurant,18.782343,98.988951,TH
New Delhi,New Delhi,restaurant,18.780733,98.988189,TH
รสทิพย์,รสทิพย์,restaurant,18.7610148,99.0785277,TH
Bake & Bite Bakery and Restaurant,Bake & Bite Bakery and Restaurant,restaurant,18.7979914,98.9655807,TH
Sinativa Spa Club,Sinativa Spa Club,massage,18.7973,98.969388,TH
Cofésta,Cofésta,cafe,18.799596,98.967651,TH
Doi Tung,Doi Tung,cafe,18.8000098,98.9672331,TH
