name,name_en,service_type,lat,lng,country_code
Alfa mart,Alfa mart,convenience,-6.262441,106.7220472,ID
Indomaret Ceger,Indomaret Ceger,convenience,-6.261993,106.721036,ID
Harmony Swalayan,Harmony Swalayan,supermarket,-6.2630502,106.7353053,ID
Alfamart,Alfamart,convenience,-6.262505,106.7368583,ID
Sederhana Bintaro,Sederhana Bintaro,restaurant,-6.2790461,106.7183377,ID
PEPeNERO,PEPeNERO,restaurant,-6.2330083,106.8312451,ID
Sederhana Padang,Sederhana Padang,restaurant,-6.2967003,106.7114046,ID
Pasar Jombang,Pasar Jombang,supermarket,-6.2960189,106.7119319,ID
Padang,Padang,restaurant,-6.296599,106.7120376,ID
Mitra 10,Mitra 10,doityourself,-6.2596546,106.7474588,ID
Tenda Biru Padang,Tenda Biru Padang,restaurant,-6.2607344,106.7505085,ID
All Fresh Simatupang,All Fresh Simatupang,greengrocer,-6.2929148,106.8014406,ID
Indoguna,Indoguna,supermarket,-6.2393277,106.8115771,ID
Rumah Makan Padang Sederhana,Rumah Makan Padang Sederhana,restaurant,-6.1346457,106.8322389,ID
ACE Hardware,ACE Hardware,doityourself,-6.172576,106.8628554,ID
Endorse,Endorse,clothes,-6.2278192,106.8548468,ID
Rava House,Rava House,restaurant,-6.2277225,106.8548632,ID
Musketeers,Musketeers,restaurant,-6.2275834,106.8551233,ID
Kebab Baba Rafi,Kebab Baba Rafi,restaurant,-6.2277934,106.8552056,ID
Bakul TUkul,Bakul TUkul,restaurant,-6.2272402,106.8548485,ID
Nasi Bebek,Nasi Bebek,restaurant,-6.227208,106.8549559,ID
Nouia Brand,Nouia Brand,clothes,-6.2270712,106.8548098,ID
Ayam Panggang Rawamangun,Ayam Panggang Rawamangun,restaurant,-6.226385,106.8549625,ID
Subur Furniture,Subur Furniture,furniture,-6.1661233,106.8071451,ID
Goma ramen,Goma ramen,restaurant,-6.187781,106.824934,ID
FamilyMart,FamilyMart,convenience,-6.2791362,106.8395511,ID
Rumah Solo,Rumah Solo,restaurant,-6.2798912,106.8156789,ID
Rollingstonescafe,Rollingstonescafe,cafe,-6.276945,106.8201803,ID
Anomali,Anomali,cafe,-6.2652328,106.8204941,ID
Amigos,Amigos,restaurant,-6.265305,106.8203852,ID
Waroeng Kito,Waroeng Kito,restaurant,-6.1660637,106.791354,ID
FM Kitchen,FM Kitchen,cafe,-6.1940324,106.8470016,ID
Excelso Express,Excelso Express,cafe,-6.1946364,106.8459773,ID
Jambo Kupi,Jambo Kupi,cafe,-6.2980637,106.8401469,ID
Sate Senayan,Sate Senayan,restaurant,-6.2554347,106.8095558,ID
Holy Cow,Holy Cow,restaurant,-6.2330142,106.8123941,ID
MM Juice,MM Juice,restaurant,-6.2418567,106.8101246,ID
The Cake Storage,The Cake Storage,cafe,-6.2258157,106.8574812,ID
Coffee Day STAPALA,Coffee Day STAPALA,cafe,-6.2671095,106.7318759,ID
Bluegrass Bar & Grill,Bluegrass Bar & Grill,restaurant,-6.2194937,106.8342823,ID
Alfa Midi,Alfa Midi,supermarket,-6.2484777,106.7734127,ID
Cya Thai,Cya Thai,restaurant,-6.1114255,106.7414367,ID
P&B,P&B,restaurant,-6.1126562,106.7429026,ID
Hawaiian,Hawaiian,restaurant,-6.112525,106.7364994,ID
Cafe De Hooi,Cafe De Hooi,cafe,-6.2845224,106.7809773,ID
Warung Bang Hoody,Warung Bang Hoody,restaurant,-6.2775588,106.8274536,ID
Phoenam,Phoenam,cafe,-6.187372,106.8273287,ID
Kopi Oey,Kopi Oey,cafe,-6.2542917,106.8308244,ID
Toko Material,Toko Material,yes,-6.2944968,106.837878,ID
Holland Bakery,Holland Bakery,bakery,-6.2850177,106.8379487,ID
Aceh Jame Kupi,Aceh Jame Kupi,cafe,-6.2533985,106.842095,ID
Hino,Hino,trade,-6.2426655,106.863724,ID
Ayam Goreng Berkah Rachmat,Ayam Goreng Berkah Rachmat,restaurant,-6.247904,106.8005381,ID
Sony,Sony,electronics,-6.2552857,106.790206,ID
Sushi Tengoku,Sushi Tengoku,restaurant,-6.2551524,106.7903093,ID
Mentari Books,Mentari Books,books,-6.254682,106.790834,ID
Kedai Nasi Uduk & Ayam Goreng Zainal Fanani,Kedai Nasi Uduk & Ayam Goreng Zainal Fanani,restaurant,-6.254737,106.7908035,ID
Bakeri Amsterdam,Bakeri Amsterdam,bakery,-6.2548055,106.7907843,ID
Toko Baru 3,Toko Baru 3,convenience,-6.2548762,106.7907538,ID
Warteg Pasar Atas,Warteg Pasar Atas,restaurant,-6.2551887,106.7905731,ID
Tambal Ban Patanjung,Tambal Ban Patanjung,tyres,-6.2552178,106.7905531,ID
Prima Cars,Prima Cars,car,-6.2552809,106.7905296,ID
Masakan Padang Sinar Famili,Masakan Padang Sinar Famili,restaurant,-6.2554909,106.7904439,ID
Mazda Radio Dalam,Mazda Radio Dalam,car,-6.2560472,106.7902968,ID
Saerah Motor,Saerah Motor,car_parts,-6.256215,106.7902306,ID
Pusat Penjualan Accu Antasari,Pusat Penjualan Accu Antasari,car_parts,-6.2561446,106.7902365,ID
Rajawali,Rajawali,car_repair,-6.256802,106.7900745,ID
ADS Auto Gallery,ADS Auto Gallery,car,-6.2569726,106.7899953,ID
John Goldy Toys,John Goldy Toys,toys,-6.2568974,106.7897241,ID
JK Wheel,JK Wheel,tyres,-6.2571933,106.7899425,ID
Laundry Hall,Laundry Hall,laundry,-6.2572625,106.7899077,ID
Bryan Cars,Bryan Cars,car,-6.2573305,106.7898945,ID
PT Kikijaya Airconindo,PT Kikijaya Airconindo,car_repair,-6.2573997,106.7898729,ID
Shop & Drive Radio Dalam,Shop & Drive Radio Dalam,car_parts,-6.2574522,106.7898645,ID
Hero Golf,Hero Golf,sports,-6.2574999,106.7898429,ID
Hakasima,Hakasima,kitchen,-6.2573842,106.789532,ID
Aneka Meubel,Aneka Meubel,furniture,-6.2576049,106.7898309,ID
Tanjung Duren Pet Shop,Tanjung Duren Pet Shop,pet,-6.2577863,106.7897805,ID
Warteg Sederhana,Warteg Sederhana,restaurant,-6.2579438,106.7896952,ID
Snapy - Radio Dalam,Snapy - Radio Dalam,copyshop,-6.2581526,106.789646,ID
Auto Garage,Auto Garage,car,-6.2583458,106.789628,ID
M Auto Accessories,M Auto Accessories,tyres,-6.2583136,106.7893952,ID
Mulia Wisata,Mulia Wisata,travel_agency,-6.2584604,106.7893556,ID
HuGo Car Audio Specialist,HuGo Car Audio Specialist,car_parts,-6.2584962,106.7895668,ID
Peking Duck Dimsum,Peking Duck Dimsum,restaurant,-6.2584532,106.7895656,ID
Bengkel KIA,Bengkel KIA,car_repair,-6.258464,106.7896136,ID
Alfamidi,Alfamidi,convenience,-6.2586143,106.789538,ID
Alpen Apple Pie,Alpen Apple Pie,bakery,-6.2587615,106.7895014,ID
Cimory Dairy Shop,Cimory Dairy Shop,dairy,-6.2588847,106.7894634,ID
Holycow! Steak Hotel,Holycow! Steak Hotel,restaurant,-6.2588271,106.7894894,ID
Noir,Noir,restaurant,-6.2587277,106.7892235,ID
Melodi,Melodi,car_parts,-6.2588012,106.7892075,ID
Quintino's Djava,Quintino's Djava,cafe,-6.2588589,106.7891995,ID
Ayam Tulang Lunak Haji Nawi,Ayam Tulang Lunak Haji Nawi,restaurant,-6.2590113,106.789425,ID
ORI Steak & Pasta,ORI Steak & Pasta,restaurant,-6.2590713,106.7894112,ID
Kiko Auto Gallery,Kiko Auto Gallery,car,-6.2591776,106.789403,ID
Toyota Auto 2000,Toyota Auto 2000,car,-6.2592894,106.7891233,ID
Java Motors,Java Motors,car,-6.2593152,106.7893676,ID
Vicenza,Vicenza,car_parts,-6.2594147,106.7893334,ID
Warung Pempek Pak Raden,Warung Pempek Pak Raden,restaurant,-6.259798,106.7892358,ID
2nd Bite,2nd Bite,bakery,-6.2598733,106.7892065,ID
Radio Dalam Raya Motor,Radio Dalam Raya Motor,car_repair,-6.2604457,106.7890985,ID
Raja Service,Raja Service,car_repair,-6.2605307,106.7890746,ID
Sumber Abadi,Sumber Abadi,car_repair,-6.260723,106.789027,ID
Anwan Center,Anwan Center,tyres,-6.2547976,106.7904824,ID
Aneka Speed,Aneka Speed,tyres,-6.2546298,106.7905525,ID
Arofah Tours,Arofah Tours,travel_agency,-6.2544635,106.7905945,ID
JakPetz,JakPetz,pet,-6.2545058,106.7905829,ID
MSD,MSD,sports,-6.2544034,106.790627,ID
Andala Ban,Andala Ban,tyres,-6.2542849,106.7906929,ID
Toko Samoja,Toko Samoja,variety_store,-6.2545972,106.7908555,ID
Masakan Padang Talago Indah,Masakan Padang Talago Indah,restaurant,-6.2541566,106.7910208,ID
Blambangan,Blambangan,tailor,-6.2540943,106.7910421,ID
Twinsco,Twinsco,copyshop,-6.2538318,106.7911213,ID
Masakan Padang Bintang Minang,Masakan Padang Bintang Minang,restaurant,-6.2531902,106.7911885,ID
Warteg,Warteg,restaurant,-6.253142,106.7911931,ID
Cotton,Cotton,laundry,-6.2527633,106.7910615,ID
Setia Kawan Frame,Setia Kawan Frame,frame,-6.2526956,106.7910753,ID
Rumah Cukur,Rumah Cukur,hairdresser,-6.2528195,106.7912589,ID
Pempek Kelapa Gading 161,Pempek Kelapa Gading 161,restaurant,-6.2525119,106.7911077,ID
B B Petshop,B B Petshop,pet,-6.2525464,106.7910927,ID
Anugerah Jaya,Anugerah Jaya,car_parts,-6.2526244,106.7910811,ID
Eiger,Eiger,outdoor,-6.2522445,106.7914101,ID
Warnet Ichiban,Warnet Ichiban,cafe,-6.2520357,106.7912139,ID
Autohaus,Autohaus,car,-6.2518015,106.7912832,ID
Daihatsu,Daihatsu,car,-6.2516466,106.7913189,ID
Vanquish,Vanquish,car_parts,-6.2518532,106.791536,ID
Matapena,Matapena,copyshop,-6.2517304,106.791581,ID
Ace Hardware Radio Dalam,Ace Hardware Radio Dalam,doityourself,-6.2515594,106.791618,ID
Meguar's,Meguar's,car_parts,-6.2513999,106.7913928,ID
Bebek H. Slamet,Bebek H. Slamet,restaurant,-6.2514263,106.7916422,ID
Speed Auto Gallery,Speed Auto Gallery,car,-6.2511164,106.7914552,ID
Herrkatz,Herrkatz,hairdresser,-6.2509523,106.7914967,ID
Mega Beton,Mega Beton,hardware,-6.2511175,106.7916895,ID
HAS,HAS,car_parts,-6.2509962,106.7917083,ID
CCTV XX1,CCTV XX1,electronics,-6.2507282,106.7917784,ID
Per Kilo house laundry,Per Kilo house laundry,laundry,-6.2506596,106.7917868,ID
Jendela Tours and Travel,Jendela Tours and Travel,travel_agency,-6.2506011,106.7917918,ID
5àsec,5àsec,dry_cleaning,-6.2505057,106.7918087,ID
House of Ristra,House of Ristra,beauty,-6.2503166,106.7918524,ID
Moz5 Salon Muslimah,Moz5 Salon Muslimah,hairdresser,-6.2501677,106.7918373,ID
RIX Barbershop,RIX Barbershop,hairdresser,-6.2501058,106.7918407,ID
Nawilis,Nawilis,car_repair,-6.2500037,106.7918794,ID
Mesin jahit PFAF,Mesin jahit PFAF,tailor,-6.2496891,106.791908,ID
Ansella International Tailor,Ansella International Tailor,tailor,-6.249746,106.79161,ID
PN15,PN15,car,-6.2491181,106.7920342,ID
El Chef Restaurant Cafe,El Chef Restaurant Cafe,restaurant,-6.249075,106.7916336,ID
Akasya Ekspress,Akasya Ekspress,restaurant,-6.2483613,106.7920868,ID
Camden Bar,Camden Bar,restaurant,-6.1912165,106.8375268,ID
ANIBEE.TV,ANIBEE.TV,anime,-6.2579627,106.8142027,ID
Skye,Skye,restaurant,-6.1968181,106.8226374,ID
Honda,Honda,motorcycle,-6.2921178,106.8416152,ID
Metro Cut,Metro Cut,hairdresser,-6.2862327,106.8328667,ID
Pasar Enjo,Pasar Enjo,supermarket,-6.2150083,106.8782975,ID
Ben's Mart,Ben's Mart,convenience,-6.2471794,106.8081319,ID
Anomali Cafe,Anomali Cafe,cafe,-6.2673611,106.8154346,ID
Bandar Jakarta Baywalk,Bandar Jakarta Baywalk,restaurant,-6.107678,106.7805287,ID
Optik Melawai,Optik Melawai,optician,-6.2733109,106.7232582,ID
Sate Khas Senayan,Sate Khas Senayan,restaurant,-6.2731544,106.7234747,ID
Holland Bakery - City Resort,Holland Bakery - City Resort,bakery,-6.1349231,106.7306333,ID
Midori,Midori,restaurant,-6.1868651,106.8266123,ID
Loket,Tickets,ticket,-6.1736827,106.8272244,ID
Alva,Alva,car,-6.2268434,106.8093154,ID
Imperial Kitchen,Imperial Kitchen,restaurant,-6.2272846,106.8095795,ID
Titik Temu,Titik Temu,cafe,-6.2272833,106.8093073,ID
Minilovebites,Minilovebites,bakery,-6.2246042,106.8100702,ID
H&M,H&M,clothes,-6.1950984,106.821126,ID
Uniqlo,Uniqlo,clothes,-6.1951171,106.8212252,ID
Pull & Bear,Pull & Bear,clothes,-6.1950424,106.8212628,ID
Ikkudo Ichi,Ikkudo Ichi,restaurant,-6.1950822,106.8202796,ID
Sushi Tei,Sushi Tei,restaurant,-6.1951302,106.8203292,ID
PizzaExpress,PizzaExpress,restaurant,-6.1952022,106.8203507,ID
Kinokuniya,Kinokuniya,books,-6.1952395,106.82023,ID
Daily Foodhall,Daily Foodhall,supermarket,-6.1953235,106.8202971,ID
Pancious,Pancious,restaurant,-6.1951716,106.8201241,ID
Marche,Marche,restaurant,-6.1950706,106.8201241,ID
Wareg Catering,Wareg Catering,restaurant,-6.293984,106.8158512,ID
Photos,Photos,photo,-6.1867102,106.8250424,ID
Kanpai Kedai Jepang,Kanpai Kedai Jepang,restaurant,-6.2574201,106.8531174,ID
Ayam Bakar Mas Mono,Ayam Bakar Mas Mono,restaurant,-6.2282169,106.855643,ID
Soto Gebrak!,Soto Gebrak!,restaurant,-6.224826,106.8531475,ID
Sop Konro,Sop Konro,restaurant,-6.2239976,106.8516889,ID
Bakmi Toko TIga,Bakmi Toko TIga,restaurant,-6.2413781,106.8473812,ID
Toodz House - Cipete,Toodz House - Cipete,cafe,-6.277919,106.801822,ID
Hard Rock Cafe,Hard Rock Cafe,restaurant,-6.2254253,106.8098871,ID
Cacaoté,Cacaoté,cafe,-6.2324674,106.8110623,ID
Huk Family Resto,Huk Family Resto,restaurant,-6.1760647,106.8597668,ID
Tanamera Coffee,Tanamera Coffee,cafe,-6.1955736,106.8168132,ID
Bakmi GM Sunda,Bakmi GM Sunda,restaurant,-6.1887788,106.8243119,ID
Total Buah,Total Buah,convenience,-6.1340124,106.7157149,ID
Pecel Pincuk Godong Ijo,Pecel Pincuk Godong Ijo,restaurant,-6.2731416,106.7582321,ID
Informa,Informa,furniture,-6.2784931,106.7198839,ID
Intermedia Bookstore,Intermedia Bookstore,books,-6.2699297,106.7392867,ID
ABUBA Steak,ABUBA Steak,restaurant,-6.2702117,106.7395226,ID
명가 한식당,명가 한식당,restaurant,-6.1445119,106.893057,ID
Ketan Susu Kemayoran,Ketan Susu Kemayoran,cafe,-6.1608148,106.8492458,ID
VW CENTER KEMAYORAN,VW CENTER KEMAYORAN,car,-6.1585436,106.8411755,ID
Mie Hokkien Rajake,Mie Hokkien Rajake,restaurant,-7.2658834,112.7560738,ID
Cafe Glass,Cafe Glass,cafe,-7.2661303,112.7646912,ID
Singapore Focus Wedding,Singapore Focus Wedding,photo,-7.287037,112.7759826,ID
Ah Yat Abalone Forum,Ah Yat Abalone Forum,restaurant,-7.2921492,112.7153034,ID
Daun Lada,Daun Lada,restaurant,-7.282439,112.7068932,ID
Kuningan Restaurant,Kuningan Restaurant,restaurant,-7.2716247,112.750176,ID
Chery Automobile,Chery Automobile,car,-7.2697176,112.7512059,ID
Mirota,Mirota,clothes,-7.276928,112.7471528,ID
Pertamina,Pertamina,fuel,-7.2634443,112.7521186,ID
Pangkas Rambut Doctor,Pangkas Rambut Doctor,hairdresser,-7.2902926,112.79971,ID
D' Cost,D' Cost,restaurant,-7.2945494,112.6762066,ID
Bon Cafe,Bon Cafe,cafe,-7.2957078,112.6760649,ID
Weta Supermarket,Weta Supermarket,supermarket,-7.3126615,112.7040103,ID
Toko Jaya 59,Toko Jaya 59,convenience,-7.3155467,112.7899556,ID
Mel's Bakery,Mel's Bakery,bakery,-7.3128726,112.7894538,ID
Toko Rejeki,Toko Rejeki,convenience,-7.3129866,112.7895019,ID
Toko Harapan,Toko Harapan,doityourself,-7.2332756,112.7290244,ID
Warung Bu Lilik,Warung Bu Lilik,cafe,-7.3601477,112.7290892,ID
Pecel Nganjuk,Pecel Nganjuk,restaurant,-7.3619541,112.729064,ID
Bubur Ayam Citra,Bubur Ayam Citra,restaurant,-7.3622544,112.7290736,ID
Bebek Juara,Bebek Juara,restaurant,-7.3622041,112.729064,ID
Double Happiness,Double Happiness,restaurant,-7.2679015,112.7371751,ID
Supermarket Baru,Supermarket Baru,supermarket,-7.2441419,112.7448063,ID
ISTANA MEBEL,ISTANA MEBEL,furniture,-7.3443197,112.6946879,ID
SAS Cafe & Resto,SAS Cafe & Resto,restaurant,-7.2704261,112.7986184,ID
IBC Pondok Tempo Doeloe,IBC Pondok Tempo Doeloe,restaurant,-7.381699,112.7508798,ID
Agusta Computer Soluton,Agusta Computer Soluton,computer,-7.2785071,112.745231,ID
Toko Alit Jaya,Toko Alit Jaya,convenience,-7.251905,112.7291835,ID
Warkop Nobar,Warkop Nobar,cafe,-7.2531434,112.6447475,ID
Depot Sari Sop Buntut,Depot Sari Sop Buntut,restaurant,-7.23698,112.7388116,ID
Pecel Kebon Rojo,Pecel Kebon Rojo,restaurant,-7.2430189,112.7383002,ID
Depo Bangunan,Depo Bangunan,doityourself,-7.3868286,112.7268459,ID
Indomaret Semolowaru,Indomaret Semolowaru,convenience,-7.3010592,112.7757839,ID
Alfamaret Semolowaru,Alfamaret Semolowaru,convenience,-7.3014742,112.7755593,ID
Natasha Skin Care,Natasha Skin Care,beauty,-7.2850057,112.7329651,ID
Zoya,Zoya,clothes,-7.2840443,112.7334919,ID
Togamas,Togamas,books,-7.2952687,112.7384535,ID
Palapa,Palapa,convenience,-7.2943597,112.7314355,ID
Bon Ami,Bon Ami,bakery,-7.2833297,112.7352416,ID
Bebek Goreng Hj. Slamet,Bebek Goreng Hj. Slamet,restaurant,-7.2744912,112.7481806,ID
Holycow! Steakhouse by Chef Afit,Holycow! Steakhouse by Chef Afit,restaurant,-7.2666247,112.7399292,ID
Lamongan Indah,Lamongan Indah,restaurant,-7.2702372,112.7605562,ID
The Café,The Café,cafe,-7.2310091,112.7344491,ID
Astra 2000,Astra 2000,car,-7.2827935,112.7814541,ID
STEMPEL SHINY,STEMPEL SHINY,stationery,-7.2740897,112.7236246,ID
Bebek Goreng H. Slamet,Bebek Goreng H. Slamet,restaurant,-7.3204609,112.7568277,ID
Grand Palace,Grand Palace,department_store,-7.2614482,112.749952,ID
Fat Choi Noodle,Fat Choi Noodle,restaurant,-7.2772972,112.7491781,ID
3M Makassar,3M Makassar,restaurant,-7.3030962,112.781233,ID
Six and Eat,Six and Eat,restaurant,-7.259623,112.7555903,ID
Atrium Tunjungan Plaza TP 1,Atrium Tunjungan Plaza TP 1,mall,-7.2634618,112.7408647,ID
A Cafe,A Cafe,restaurant,-7.2633233,112.740487,ID
Aan Glow Salon,Aan Glow Salon,hairdresser,-7.2928074,112.7605664,ID
Al hamra restaurant,Al hamra restaurant,restaurant,-7.2592403,112.7461506,ID
K1 Karaoke Lounge,K1 Karaoke Lounge,cafe,-7.242816,112.7413808,ID
Alex Salon Tumapel,Alex Salon Tumapel,hairdresser,-7.2858843,112.7409847,ID
Gudeg Bu Toegijo,Gudeg Bu Toegijo,restaurant,-7.2792009,112.7576856,ID
"KACANG IJO PUCANG ANOM ""PASAR PUCANG""","KACANG IJO PUCANG ANOM ""PASAR PUCANG""",restaurant,-7.2854392,112.7528843,ID
Alfa Express Doho,Alfa Express Doho,convenience,-7.2897571,112.7862061,ID
AIE DOHO,AIE DOHO,restaurant,-7.2818601,112.7439225,ID
Aiola Eatery,Aiola Eatery,restaurant,-7.258735,112.7502426,ID
Alfamart Pacar Keling,Alfamart Pacar Keling,convenience,-7.2581566,112.7541049,ID
Mini Market,Mini Market,convenience,-7.2523068,112.7722367,ID
Hanamasa,Hanamasa,restaurant,-7.2659117,112.7513729,ID
Alfamart Panjang Jiwo,Alfamart Panjang Jiwo,convenience,-7.3069252,112.7628525,ID
Alfamart Ciliwung,Alfamart Ciliwung,convenience,-7.2929912,112.7360482,ID
Puzzle Studio,Puzzle Studio,photo,-7.2992127,112.7557674,ID
Alfamart Manyar,Alfamart Manyar,convenience,-7.291546,112.7598956,ID
"Hapsari (Tahu Bakso Semarang, Siomay)","Hapsari (Tahu Bakso Semarang, Siomay)",restaurant,-7.2622627,112.7404451,ID
Demak Rombeng,Demak Rombeng,shoes,-7.2455541,112.7214818,ID
Indomeret Arjuno,Indomeret Arjuno,convenience,-7.2657832,112.7277078,ID
Alfamart Nginden Semolo 1,Alfamart Nginden Semolo 1,convenience,-7.2999315,112.7669391,ID
Alfamidi Siwalankerto,Alfamidi Siwalankerto,convenience,-7.338067,112.7376452,ID
Quickly,Quickly,cafe,-7.374167,112.7936515,ID
Ramayana,Ramayana,mall,-7.2915433,112.718239,ID
Kapas Krampung Plaza,Kapas Krampung Plaza,mall,-7.2484549,112.7584744,ID
Ramayana Bakery,Ramayana Bakery,bakery,-7.2842121,112.7459232,ID
